Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_NC_13460,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13463,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13462,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13465,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13464,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13467,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13466,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13469,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13468,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13458,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13459,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13450,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13451,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13452,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13453,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13454,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13455,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13456,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13457,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13951,1940,1668,1752,173,152,212,1699,1902,1719,839,1478,1797
PCA_NC_13953,90,65,49,98,78,94,588,582,553,1360,2056,1998
PCA_NC_13952,478,422,356,71,72,72,1426,1329,1312,2325,3614,3900
PCA_NC_13954,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13957,5344,5174,4920,443,361,545,5302,5125,5178,5781,8593,9190
PCA_NC_13956,3516,3388,2746,313,311,503,5466,5202,5008,9133,13604,16051
PCA_NC_13960,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13961,0,0,0,0,0,0,0,0,0,0,0,10
PCA_NC_13962,2,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13937,2234,1927,1800,158,126,216,1896,1809,2031,948,1843,2410
PCA_NC_13936,134,136,96,32,6,56,264,224,222,208,472,596
PCA_NC_13935,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13939,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13938,0,0,0,1,0,0,0,0,0,0,6,4
PCA_NC_13946,524,454,404,184,212,310,1586,1410,1432,902,1216,1421
PCA_NC_13947,1119,987,896,158,178,232,1695,1486,1365,2878,3166,3478
PCA_NC_13944,1545,1427,1444,163,104,162,3032,2954,3068,1722,3230,3495
PCA_NC_13945,3832,3558,3946,448,388,476,3466,3402,3140,4252,3614,4054
PCA_NC_13942,96,59,85,14,20,30,316,291,288,2397,2433,2600
PCA_NC_13943,3363,3005,3137,308,238,311,2858,2926,2710,2810,3096,3620
PCA_NC_13940,0,0,0,2,0,0,0,4,0,3,11,8
PCA_NC_13941,110,74,99,24,25,22,480,436,425,349,733,803
PCA_NC_13948,229,233,205,116,124,162,957,868,946,4451,4889,5860
PCA_NC_13949,1420,1396,1233,80,103,139,1299,1322,1388,1593,2120,2344
PCA_NC_13950,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_13955,1002,883,913,138,92,157,1112,1119,1092,2195,2788,3433
PCA_NC_13959,4214,4154,4597,196,229,307,2447,2312,2333,4730,6787,8548
PCA_NC_13958,0,1,0,0,0,0,2,6,2,0,0,0
PCA_NC_14594,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14595,2991,2909,3019,68,74,93,1190,1093,1099,859,1330,1626
PCA_NC_14596,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14597,0,0,0,0,0,0,0,0,2,0,0,0
PCA_NC_14590,1316,1269,980,46,34,47,595,637,692,131,135,190
PCA_NC_14591,137,150,110,0,6,8,78,52,59,0,4,8
PCA_NC_14592,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14593,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14598,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14599,0,0,0,0,0,0,0,0,0,16,4,6
PCA_NC_14587,217,205,214,4,0,7,63,55,77,102,146,219
PCA_NC_14586,6423,6080,5515,135,116,155,2701,2762,2747,1933,3677,4615
PCA_NC_14585,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14584,2,0,4,2,0,0,1,6,0,0,16,22
PCA_NC_14583,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14582,0,0,0,0,0,0,16,10,18,0,0,4
PCA_NC_14581,0,0,0,0,0,0,0,2,2,0,0,0
PCA_NC_14580,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14589,0,0,0,0,0,0,2,4,5,100,38,70
PCA_NC_14588,45,97,19,2,0,0,79,107,105,59,90,58
PCA_NC_14578,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14579,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14577,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14604,0,0,0,215,176,243,922,897,918,48716,71246,72733
PCA_NC_14605,776,706,535,104,113,128,1075,1068,992,6851,8312,8564
PCA_NC_14606,31,35,29,4,10,11,509,539,488,755,1373,1629
PCA_NC_14607,77,47,57,2,2,2,32,15,41,261,306,289
PCA_NC_14600,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14601,136,95,68,12,6,18,26,28,17,145,49,57
PCA_NC_14602,5261,4658,4848,120,146,198,2461,2235,2202,4673,5448,6232
PCA_NC_14603,2355,1968,2023,78,91,93,1135,1071,1086,724,963,981
PCA_NC_14608,155083,149822,148632,326,174,269,3447,3722,4362,591,458,460
PCA_NC_14609,4,0,6,0,0,0,0,0,0,18,0,10
PCA_NC_20348,659,673,700,0,0,0,2,4,12,0,0,2
PCA_NC_20349,16709,16049,15395,762,620,871,12942,12988,13019,7263,14520,16064
PCA_NC_20342,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20343,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20340,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20341,22,34,14,90,83,61,135,135,129,1390,2212,2749
PCA_NC_20346,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20347,523,453,501,0,2,2,6,3,6,10,0,14
PCA_NC_20344,0,0,0,0,0,0,32,23,19,0,0,0
PCA_NC_20345,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20355,9700,9413,8609,967,905,1117,19275,18771,18360,12444,24138,26763
PCA_NC_20354,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20357,1493,1344,1200,258,222,258,1464,1326,1342,231,296,206
PCA_NC_20356,1426,1327,1229,81,82,116,1306,1282,1303,235,502,521
PCA_NC_20351,35,16,43,14,26,27,145,90,122,6,14,32
PCA_NC_20350,8,20,6,5,6,2,31,41,36,0,0,5
PCA_NC_20353,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20352,294,272,191,30,26,44,864,913,915,345,408,499
PCA_NC_20359,0,2,0,0,0,2,4,6,8,32,51,45
PCA_NC_20358,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_20339,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16523,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16522,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16521,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16520,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16509,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16508,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16501,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16500,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16503,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16502,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16505,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16504,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16507,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16506,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16499,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16498,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16497,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16496,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16518,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16519,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16516,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16517,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16514,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16515,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16512,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16513,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16510,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16511,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14346,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14330,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14331,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14332,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14333,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14334,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14335,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14336,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14337,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14338,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14339,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14345,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14344,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14347,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14341,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14340,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14343,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14342,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14348,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14327,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14326,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14325,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14329,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_14328,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18291,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18290,0,2,0,4,2,4,44,42,52,367,480,551
PCA_NC_18292,0,0,0,0,0,0,2,2,8,48,36,62
PCA_NC_18281,1717,279,299,20,13,16,91,260,425,66,154,76
PCA_NC_18268,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18269,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18266,0,0,0,0,0,0,0,0,2,0,4,0
PCA_NC_18267,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18264,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18265,0,0,1,0,0,0,0,0,0,0,0,0
PCA_NC_18289,0,4,0,2,0,4,42,51,46,0,4,2
PCA_NC_18284,3829,3571,3279,586,496,676,5789,5661,5377,8951,11214,12934
PCA_NC_18285,2709,2352,2233,155,162,228,2291,2072,2095,1709,2802,2900
PCA_NC_18286,1243,1115,952,100,107,158,1048,981,910,1339,1710,1851
PCA_NC_18287,879,851,792,153,159,251,1032,1010,987,349,475,514
PCA_NC_18280,4,18,4,0,0,4,8,0,2,2,8,10
PCA_NC_18282,22,18,11,0,0,3,2,2,10,36,40,10
PCA_NC_18283,100,82,87,30,6,18,134,344,394,765,839,276
PCA_NC_18288,4,9,4,19,12,14,246,257,270,322,831,1028
PCA_NC_18279,1605,1462,1236,21,26,19,372,321,302,237,400,490
PCA_NC_18278,779,814,812,56,62,66,708,666,630,1072,2134,2203
PCA_NC_18271,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18270,2,10,10,2,0,4,53,95,79,374,260,346
PCA_NC_18273,0,0,0,0,0,0,0,0,0,10,0,4
PCA_NC_18272,0,0,0,2,0,0,0,0,2,42,18,24
PCA_NC_18275,2,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_18274,319,419,46,36,46,48,1307,1577,1676,4753,5565,5405
PCA_NC_18277,156,134,107,16,16,32,160,189,210,3064,1598,1676
PCA_NC_18276,59,43,50,9,13,15,7,12,12,2,2,6
PCA_NC_15519,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15518,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15513,0,2,0,80,45,60,88,90,84,1162,1694,1638
PCA_NC_15512,267,294,185,830,581,783,3939,3922,3923,921,700,1023
PCA_NC_15511,7280,7053,6858,129,126,184,3002,2835,2972,2261,4157,4739
PCA_NC_15510,0,2,0,0,0,2,0,2,6,52,20,15
PCA_NC_15517,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15516,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15515,5089,4560,4582,266,212,318,3656,3752,3620,4154,5994,6939
PCA_NC_15514,7953,7284,6619,237,291,367,1927,1906,1747,1147,1925,2332
PCA_NC_15498,2098,1947,1934,85,100,164,1173,1145,1008,146,175,196
PCA_NC_15499,16,16,14,127,77,72,153,140,128,26,16,28
PCA_NC_15496,4,4,4,0,0,0,317,371,333,12,22,14
PCA_NC_15497,4651,4511,4414,74,69,103,1818,1812,1800,854,2095,2327
PCA_NC_15494,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15495,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15492,5,12,8,9,9,4,24,20,45,321,448,459
PCA_NC_15493,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15490,2,3,2,4,0,0,0,4,5,19,11,27
PCA_NC_15491,912,788,771,231,170,241,1709,1743,1830,5024,6203,6216
PCA_NC_15508,1295,1231,1148,247,173,248,2913,2786,2785,24031,43137,44554
PCA_NC_15509,1635,1616,1609,87,41,73,617,647,577,596,961,1288
PCA_NC_15500,1048,1003,894,80,66,128,1350,1379,1359,1093,1816,2224
PCA_NC_15501,6570,6086,5579,160,157,188,4043,3829,3850,7453,10482,11782
PCA_NC_15502,2,3,1,0,1,4,0,10,2,43,44,68
PCA_NC_15503,0,0,0,0,0,0,0,0,0,24,27,72
PCA_NC_15504,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15505,196,198,126,69,56,88,2030,1980,2409,15757,25825,26588
PCA_NC_15506,0,0,6,2,2,11,100,91,108,184,463,435
PCA_NC_15507,0,0,2,0,0,0,12,24,16,627,710,834
PCA_NC_15489,28,23,32,2,4,12,1587,1419,1481,736,1072,1102
PCA_NC_15488,1107,1053,989,109,104,171,1052,931,957,1324,1325,1704
PCA_NC_15487,623,693,615,184,156,322,12609,12761,13349,147,142,110
PCA_NC_15486,2,0,2,0,0,0,0,0,0,0,0,3
PCA_NC_19249,219,209,145,42,39,50,9763,9700,9438,3129,3539,3906
PCA_NC_19248,26,19,17,0,0,2,3553,3833,3661,18,6,8
PCA_NC_19247,0,0,0,0,0,0,2,6,7,0,0,0
PCA_NC_19246,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19245,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19265,203,184,186,20,32,42,295,272,264,324,792,898
PCA_NC_19264,138,168,110,36,10,32,206,177,175,44,126,284
PCA_NC_19267,850,969,872,36,10,22,10,6,6,30,30,56
PCA_NC_19266,95,141,124,0,4,0,0,2,2,0,0,0
PCA_NC_19261,38,34,46,0,0,0,4,8,2,112,66,137
PCA_NC_19260,25,24,27,0,0,0,4,0,2,129,37,150
PCA_NC_19263,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19262,489,409,477,10,2,20,98,64,71,888,882,1075
PCA_NC_19268,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19258,255,195,192,0,0,0,0,0,0,0,0,0
PCA_NC_19259,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19254,1932,1910,1827,43,107,122,310,278,271,116,166,56
PCA_NC_19255,4366,3816,3462,60,68,75,413,387,361,294,233,269
PCA_NC_19256,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19257,42,32,18,0,0,2,20,26,28,257,368,400
PCA_NC_19250,468,436,359,48,36,90,675,631,698,3252,3100,3689
PCA_NC_19251,1491,1791,1464,64,82,128,1108,1014,1096,997,1769,1721
PCA_NC_19252,0,0,0,0,0,0,0,0,2,0,0,0
PCA_NC_19253,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15207,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15206,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15205,0,2,0,2,0,0,4,2,2,136,138,134
PCA_NC_15204,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15203,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15202,595,532,532,280,230,350,5674,5956,5450,7543,8867,9258
PCA_NC_15201,1084,1040,865,212,237,286,2154,2325,2188,1256,2317,2700
PCA_NC_15200,0,2,0,0,0,0,855,742,654,38,8,20
PCA_NC_15209,675,929,521,2349,1924,2562,1028,927,898,108,98,74
PCA_NC_15208,0,0,0,0,0,0,2,0,0,0,0,2
PCA_NC_15187,1148,1144,938,74,70,75,1108,1009,1091,631,978,1350
PCA_NC_15188,0,0,0,0,0,0,0,2,4,12,7,8
PCA_NC_15189,0,0,0,0,0,0,0,0,0,2,0,0
PCA_NC_15214,46,31,43,20,3,11,55,48,57,62,100,110
PCA_NC_15215,62,37,36,4,2,0,48,40,44,26,97,147
PCA_NC_15216,110,144,126,13,3,6,96,53,48,70,358,179
PCA_NC_15217,0,0,0,12,4,14,40,46,38,200,348,548
PCA_NC_15210,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15211,0,0,0,11,4,14,12,12,6,268,350,326
PCA_NC_15212,45,28,21,540,516,759,12754,12888,13374,5883,7619,9340
PCA_NC_15213,1374,1288,1342,12,8,12,227,176,140,136,433,406
PCA_NC_15218,0,0,0,6,0,2,6,18,14,974,866,1161
PCA_NC_15197,0,0,4,0,0,0,0,0,0,0,0,0
PCA_NC_15196,0,5,2,3,4,6,8,8,0,101,142,241
PCA_NC_15195,800,697,724,26,43,56,611,576,594,1183,1203,1304
PCA_NC_15194,28,28,10,14,28,26,184,234,214,563,634,714
PCA_NC_15193,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15192,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15191,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15190,2,0,2,0,0,2,4,6,4,4,8,21
PCA_NC_15199,1706,2007,1532,1314,1184,1634,8372,8348,8015,5540,7875,9425
PCA_NC_16211,0,0,0,0,0,0,0,0,2,0,0,0
PCA_NC_16210,0,0,0,0,0,0,56,61,66,6,10,30
PCA_NC_16212,496,552,433,621,459,538,2442,2455,2398,2876,2185,2522
PCA_NC_16185,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16184,0,0,0,0,0,0,0,0,0,15,1,12
PCA_NC_16187,0,0,1,0,0,2,0,0,4,25,19,14
PCA_NC_16186,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16189,2,2,0,0,0,0,0,0,0,0,0,0
PCA_NC_16188,384,313,317,0,0,0,0,0,0,4,0,6
PCA_NC_16206,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16207,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16204,0,0,0,0,0,0,0,1,0,0,2,10
PCA_NC_16205,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_16202,98,108,77,8,2,7,900,988,990,87,171,189
PCA_NC_16203,11851,11480,10826,267,255,370,4228,4388,4592,1670,2668,2950
PCA_NC_16200,922,928,829,259,232,281,1570,1577,1352,2775,3905,4681
PCA_NC_16201,1051,940,859,288,238,356,1575,1454,1536,717,1146,1151
PCA_NC_16208,7919,7572,7021,449,394,591,3965,3924,3772,773,1283,1602
PCA_NC_16209,2,2,0,0,0,0,4,0,8,16,0,18
PCA_NC_16198,1380,1248,1324,128,142,181,1660,1632,1726,3125,4909,5488
PCA_NC_16199,1420,1421,1433,111,106,157,1170,1101,1086,503,1205,1248
PCA_NC_16192,5323,5096,4246,1118,962,1350,9555,9729,9312,7752,11558,13385
PCA_NC_16193,541,471,410,114,88,117,956,865,956,128,153,256
PCA_NC_16190,0,0,0,0,0,0,0,0,0,0,0,6
PCA_NC_16191,0,0,0,64,34,84,161,172,114,0,0,10
PCA_NC_16196,1221,1072,1081,184,128,198,1982,2152,2089,2961,4263,4773
PCA_NC_16197,0,0,0,0,0,0,2,10,2,7,0,0
PCA_NC_16194,1060,1170,1125,142,138,180,1186,1185,1128,336,557,613
PCA_NC_16195,142,147,142,17,10,9,98,114,124,0,2,0
PCA_NC_19449,42,33,32,10,2,6,80,56,73,277,573,616
PCA_NC_19448,4,2,2,0,0,0,788,844,937,0,10,0
PCA_NC_19441,2,2,0,2,2,17,0,5,7,834,409,555
PCA_NC_19440,8,8,18,0,6,0,18,8,26,152,292,290
PCA_NC_19443,3622,3392,3311,260,237,324,3524,3520,3556,2516,3304,3719
PCA_NC_19442,25,40,64,10,10,22,93,82,82,327,400,335
PCA_NC_19445,682,611,714,184,123,199,1212,1258,1213,1639,2087,2157
PCA_NC_19444,2535,2292,2534,207,132,219,2010,2040,1950,644,963,875
PCA_NC_19447,3152,2719,2572,175,172,234,2216,2293,2248,1896,2546,3257
PCA_NC_19446,11451,10784,9624,1696,1384,2138,16488,16772,16308,11597,29670,32255
PCA_NC_19456,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19457,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19454,1697,1442,1389,131,103,137,1773,1745,1735,3288,4803,5471
PCA_NC_19455,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19452,886,943,723,3332,2875,4279,13410,13059,12673,19081,9941,11969
PCA_NC_19453,190,156,125,0,2,0,53,50,36,0,0,18
PCA_NC_19450,2652,2653,2244,4996,4895,6549,24157,23271,22174,43507,27135,31781
PCA_NC_19451,1,0,0,4,5,7,36,28,28,3,6,6
PCA_NC_19438,0,0,0,0,0,0,0,2,1,0,0,0
PCA_NC_19439,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15108,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15109,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15104,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15105,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15106,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15107,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15100,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15101,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15102,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15103,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15122,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15123,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15120,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15121,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15126,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15124,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15125,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15119,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15118,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15117,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15116,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15115,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15114,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15113,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15112,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15111,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15110,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15097,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15098,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_15099,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19878,826,777,703,72,60,80,849,817,778,1699,2006,2012
PCA_NC_19874,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19875,0,0,0,0,0,0,0,0,0,0,4,2
PCA_NC_19876,0,1,2,0,0,0,0,0,0,0,0,0
PCA_NC_19870,8,10,4,0,0,0,2,0,4,26,46,30
PCA_NC_19871,5,6,4,0,0,0,7,2,8,74,20,30
PCA_NC_19872,9,4,4,0,2,0,51,35,39,184,471,446
PCA_NC_19873,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19879,0,0,0,0,0,0,2,2,8,226,456,518
PCA_NC_19877,2184,2062,1620,149,153,218,6479,5916,6139,13889,20692,22497
PCA_NC_19858,0,0,2,10,10,8,65,82,54,1129,1801,2268
PCA_NC_19859,800,666,672,90,93,150,813,830,795,1891,1963,2127
PCA_NC_19880,0,0,0,0,0,0,0,0,0,2,2,4
PCA_NC_19869,0,0,0,0,0,0,0,0,0,0,10,4
PCA_NC_19868,1175,1003,977,68,80,136,1143,989,963,1513,1853,2451
PCA_NC_19867,0,0,0,0,0,0,0,2,0,0,5,8
PCA_NC_19866,6757,5937,5634,277,272,343,3992,4093,4023,1675,2675,3113
PCA_NC_19865,1836,1693,1714,148,135,189,2419,2445,2319,2352,3138,3470
PCA_NC_19864,4,5,5,0,0,2,22,14,24,30,161,160
PCA_NC_19863,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_19862,0,0,0,0,0,0,0,0,0,6,2,0
PCA_NC_19861,11729,11359,11691,146,177,209,4813,4610,4808,392,785,913
PCA_NC_19860,3645,3066,3357,269,185,275,3231,3110,2940,1075,1868,2302
PCA_NC_24124,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24125,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24122,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24123,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24120,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24121,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24113,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24112,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24111,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24110,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24117,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24116,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24115,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24114,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24119,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24118,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24107,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_24108,0,0,0,0,0,0,0,0,0,0,0,0
