Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_SD_24853,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24850,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24851,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26637,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26638,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26639,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23534,610,677,627,13,34,12,767,976,739,487,562,308
PCA_SD_23535,22,29,33,2,0,0,24,65,52,26,28,47
PCA_SD_23536,60,66,116,2,4,14,142,168,184,122,50,142
PCA_SD_23537,0,0,0,0,0,0,0,0,0,2,0,0
PCA_SD_23533,5,3,6,2,3,6,3167,3190,3526,202,117,212
PCA_SD_24621,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24620,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24623,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24622,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24625,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24624,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24619,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25921,0,0,0,0,0,0,0,0,0,2,6,0
PCA_SD_25925,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25924,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25926,14,30,67,0,0,0,2,0,0,0,0,0
PCA_SD_25923,0,2,0,0,0,0,0,2,0,8,10,6
PCA_SD_25922,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26429,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26432,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26430,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26431,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25744,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25743,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25745,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25747,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25746,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24379,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24378,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24377,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24376,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24375,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24374,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24373,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24372,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26674,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26675,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21855,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21854,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21857,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21856,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21853,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21859,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21858,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21860,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21861,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21862,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23453,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23452,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23451,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23450,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23457,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23456,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23455,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23454,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23448,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23449,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20951,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20950,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20959,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20957,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20956,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20955,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20954,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20953,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20952,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20958,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20960,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20961,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_20962,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26532,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26531,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26530,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26856,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26857,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25650,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25648,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25649,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25646,26,30,20,0,0,4,50,34,70,14,2,16
PCA_SD_25647,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26247,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26248,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22854,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22855,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22856,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22857,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22858,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22859,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22861,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22860,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22863,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22862,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26418,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26416,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26417,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22820,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22818,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22819,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22811,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22812,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22813,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22814,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22815,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22816,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22817,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21723,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21722,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21721,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21720,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21727,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21726,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21725,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21724,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21718,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21719,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21716,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21717,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26766,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26764,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26765,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25954,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25951,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25952,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25953,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22629,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22628,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22627,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22626,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22625,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22630,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22631,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22632,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22633,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22670,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22671,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22672,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22673,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22667,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22669,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22668,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22267,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22266,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22265,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22264,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22263,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22261,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22260,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22269,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22268,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22262,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22270,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22271,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22259,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23893,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23892,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23891,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23890,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23896,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23895,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23894,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26521,36,36,68,12,4,0,112,278,94,86,20,32
PCA_SD_26522,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26223,2172,2479,2703,606,1182,980,16726,19664,16245,5003,7588,4111
PCA_SD_26222,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_26221,15132,16986,21407,461,926,717,11488,12044,11528,3912,2540,4513
PCA_SD_22865,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22864,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22867,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22866,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26641,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26640,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26642,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23464,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23465,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23462,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23463,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23460,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23461,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23459,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23458,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23987,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23989,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23988,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23986,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23981,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23983,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23982,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23985,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23984,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24075,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24077,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24078,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24079,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24460,0,0,0,2,1,0,19,16,18,2,9,16
PCA_SD_24464,687,663,943,32,60,50,1246,1624,1407,696,572,658
PCA_SD_24463,1218,1392,1855,194,328,246,6327,6666,6193,9247,5595,7849
PCA_SD_24462,842,853,1107,54,110,102,1712,2125,1611,1307,1829,1137
PCA_SD_24461,0,0,2,0,0,0,0,0,4,2,0,22
PCA_SD_24457,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24458,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24459,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23608,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23609,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23606,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23607,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23605,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23611,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23610,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23613,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23612,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26519,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26518,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26517,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26516,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26520,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22968,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22969,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22962,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22963,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22964,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22965,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22966,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22967,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22971,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22970,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21075,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21074,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21073,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21072,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21071,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21070,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21067,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21068,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_21069,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23365,3480,4142,5548,68,148,100,3445,4623,3803,6497,4339,6292
PCA_SD_23364,0,0,0,0,0,0,2,0,0,0,0,20
PCA_SD_23361,78,115,128,10,24,50,1525,2106,1768,252,546,296
PCA_SD_23360,0,0,0,0,0,0,6,22,12,0,0,0
PCA_SD_23363,0,0,0,0,0,0,2,1,2,0,4,0
PCA_SD_23362,45,32,127,135,436,319,1679,1775,1749,48,54,54
PCA_SD_23358,0,0,0,0,0,0,0,0,2,6,0,0
PCA_SD_23359,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23355,2,0,0,0,0,0,0,0,0,8,0,4
PCA_SD_23356,0,0,0,0,0,0,0,0,0,0,0,2
PCA_SD_23357,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24777,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24779,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24778,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24782,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24780,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24781,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22784,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22785,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22786,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22787,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22780,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22781,62,82,80,4,0,6,54,50,50,22,55,2
PCA_SD_22782,0,0,2,6,0,0,0,0,0,0,2,0
PCA_SD_22783,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22779,0,0,0,0,0,0,0,0,0,6,63,0
PCA_SD_22778,0,0,0,0,0,0,0,0,0,0,5,0
PCA_SD_22777,0,0,0,0,0,0,0,4,0,12,65,2
PCA_SD_22776,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25778,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25779,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25776,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25780,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25777,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22407,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22406,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22405,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22404,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22403,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22408,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25228,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25229,2,2,4,0,0,0,2,16,4,2,4,0
PCA_SD_25227,2,2,0,0,0,0,0,0,0,0,0,4
PCA_SD_25231,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25230,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25233,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25232,1,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25234,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24869,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24868,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24870,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24871,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24872,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24873,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26616,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26615,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26614,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26829,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26828,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26830,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25547,0,0,0,0,0,0,0,0,0,0,1,0
PCA_SD_25546,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25548,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25543,20,34,48,4,2,56,114,210,92,127,92,112
PCA_SD_25542,140,172,214,4,14,6,302,402,322,26,82,4
PCA_SD_25545,0,0,0,0,0,0,2,0,0,0,0,0
PCA_SD_25544,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_24995,24,34,62,0,0,0,60,35,52,94,170,72
PCA_SD_24994,69,59,141,2,2,2,118,157,115,369,322,513
PCA_SD_24993,73,105,122,0,6,2,134,154,132,61,249,210
PCA_SD_24992,79,161,136,0,8,4,155,161,139,119,342,30
PCA_SD_24991,293,334,467,12,10,2,369,485,359,59,1265,8
PCA_SD_24990,185,214,277,3,14,4,443,439,383,536,408,661
PCA_SD_24988,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24989,2,3,2,0,0,0,53,102,76,32,6,14
PCA_SD_24987,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26412,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26414,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26415,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26413,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24445,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24444,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24441,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24443,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24442,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26249,498,603,674,4,7,8,222,225,286,200,267,259
PCA_SD_26250,110,90,120,2,12,12,162,86,156,142,94,164
PCA_SD_26251,0,0,0,4,8,2,30,39,26,982,1560,1022
PCA_SD_25563,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25562,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25565,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25564,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25567,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25566,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24834,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24835,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24830,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24831,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24832,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24833,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23798,0,3,6,49,117,77,1140,1543,1156,115424,36164,96823
PCA_SD_23799,0,2,0,2,16,4,20920,23740,20333,1363,465,180
PCA_SD_23795,967,1057,1223,110,163,120,3696,4099,4021,439,5837,381
PCA_SD_23796,10,7,10,0,0,0,39,47,61,70,27,40
PCA_SD_23797,50,60,50,38,30,50,1113,1534,1088,3620,1663,2858
PCA_SD_23899,0,0,0,0,0,0,0,10,10,0,0,0
PCA_SD_23898,2593,2836,3210,732,1304,1177,26364,29999,26129,35063,49957,25189
PCA_SD_23897,0,0,0,0,0,0,0,2,4,0,2,0
PCA_SD_23901,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23900,0,0,0,0,0,0,2,0,0,0,0,0
PCA_SD_23903,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23902,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23904,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23518,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23519,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23525,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23524,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23523,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23522,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23521,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23520,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25132,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25133,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25130,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25134,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25135,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25131,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25129,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_25128,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24351,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24350,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24348,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24349,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26024,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26021,0,0,0,0,0,0,2,4,4,0,4,0
PCA_SD_26020,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26023,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26022,4,4,10,0,4,2,85,89,111,178,58,119
PCA_SD_26019,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26421,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26423,64,82,74,20,0,7,66,42,61,20,145,16
PCA_SD_26422,0,0,0,0,0,0,6,4,6,0,0,0
PCA_SD_26377,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26379,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26378,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22458,16,15,22,0,0,0,30,26,48,1,10,0
PCA_SD_22459,2,0,2,2,0,4,9,18,10,2,4,0
PCA_SD_22453,104,132,186,6,44,16,352,378,356,116,340,38
PCA_SD_22454,650,688,954,16,22,28,676,944,695,217,200,139
PCA_SD_22455,13,9,24,0,0,0,4,2,6,44,52,75
PCA_SD_22456,236,222,314,12,20,58,470,651,496,54,276,70
PCA_SD_22457,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_22461,0,0,0,0,2,0,0,2,2,2,2,0
PCA_SD_22460,64,66,94,0,2,12,136,228,286,298,86,330
PCA_SD_23329,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23328,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23325,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23327,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23326,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23334,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23332,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23333,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23330,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_23331,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26881,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_26880,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_24186,0,0,0,0,0,0,0,0,0,0,0,0
