Geneid,GS1,GS2,GS3,HE1,HE2,HE3,IT61,IT62,IT63,IT91,IT92,IT93,UG1,UG2,UG3
evm.model.hcontig_052_006.121,1312,1098,1318,340,982,383,434,436,372,1189,5086,2356,630,442,549
evm.model.hcontig_052_006.120,2957,2110,2698,752,1518,639,827,878,714,1807,7582,3555,969,841,858
evm.model.hcontig_052_006.127,20792,17368,22652,29,194,124,1,1,2,54,56,10,2244,1568,2401
evm.model.hcontig_052_006.126,1592,1471,1481,384,909,317,133,270,150,807,2338,892,883,825,677
evm.model.hcontig_052_006.125,2233,2088,2348,306,723,289,146,207,93,662,3871,1502,878,758,845
evm.model.hcontig_052_006.2,2908,2693,3137,60,147,38,60,67,56,679,2581,557,1308,959,1271
evm.model.hcontig_052_006.3,178,179,196,1,1,4,2,2,4,9,24,13,90,130,130
evm.model.hcontig_054_001.2,2213,1926,2182,534,1327,456,718,703,677,2265,7843,3784,1654,1198,1459
evm.model.hcontig_054_001.5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
evm.model.hcontig_054_001.4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
evm.model.hcontig_054_001.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.79,0,0,0,125,347,140,19,15,30,80,134,94,0,0,0
evm.model.hcontig_054_001.78,0,3,1,433,1358,557,10,8,7,56,122,41,1,0,0
evm.model.hcontig_054_001.22,5,5,9,10,20,5,5,2,4,16,37,14,3,3,10
evm.model.hcontig_054_001.20,1321,1400,1403,342,897,374,259,221,251,771,2666,1132,573,490,608
evm.model.hcontig_054_001.21,1,0,0,0,2,0,0,0,1,5,6,6,0,0,1
evm.model.hcontig_054_001.26,1090,921,1102,167,567,186,98,142,80,645,2730,1124,481,491,442
evm.model.hcontig_054_001.27,107,87,110,0,0,0,0,0,0,0,1,1,1,4,1
evm.model.hcontig_054_001.24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
evm.model.hcontig_054_001.25,0,1,0,19,98,113,52,0,38,47,9319,4043,0,2,3
evm.model.hcontig_054_001.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.83,130,97,102,231,673,234,107,170,92,390,868,439,124,109,120
evm.model.hcontig_054_001.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.48,525,462,588,3,13,8,49,47,39,251,1045,459,203,196,217
evm.model.hcontig_054_001.80,1,0,1,377,754,353,17,10,13,33,64,46,0,0,0
evm.model.hcontig_054_001.82,0,0,0,129,264,174,22,14,23,26,101,102,0,0,0
evm.model.hcontig_054_001.84,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4
evm.model.hcontig_054_001.86,1,1,4,0,0,1,3,0,5,18,41,14,10,7,5
evm.model.hcontig_054_001.87,68,71,74,9,17,5,5,11,10,30,91,47,46,21,30
evm.model.hcontig_054_001.50,0,0,0,43,114,38,1,2,0,8,28,8,0,0,0
evm.model.hcontig_054_001.9,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0
evm.model.hcontig_054_001.8,0,1,2,2,4,0,0,0,0,0,2,3,0,0,0
evm.model.hcontig_054_001.108,283,242,308,46,109,36,46,89,42,258,776,288,154,92,112
evm.model.hcontig_054_001.109,128,154,162,28,28,6,17,46,24,99,392,134,76,47,64
evm.model.hcontig_054_001.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.105,3,8,16,5,9,4,1,1,0,0,1,1,1,2,0
evm.model.hcontig_054_001.44,4101,2950,3551,855,2412,811,1085,1096,970,2899,13978,6662,2049,1492,1613
evm.model.hcontig_054_001.45,351,276,393,32,138,29,37,40,44,168,654,297,207,110,164
evm.model.hcontig_054_001.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.49,3,7,9,0,0,0,5,59,10,135,148,56,12,7,6
evm.model.hcontig_054_001.17,712,806,839,163,238,106,1,1,1,2559,1986,44,132,82,117
evm.model.hcontig_054_001.16,578,529,619,155,434,188,95,179,100,676,1502,641,253,248,255
evm.model.hcontig_054_001.15,2,0,1,19,12,3,1,20,1,114,50,13,1,0,1
evm.model.hcontig_054_001.75,3878,3461,4038,246,643,263,199,181,157,921,2544,1131,1453,1312,1409
evm.model.hcontig_054_001.74,1,1,1,619,1339,602,63,24,44,99,277,230,0,0,2
evm.model.hcontig_054_001.77,1677,1574,1442,660,1464,546,1379,1323,1240,3483,15137,8213,665,472,595
evm.model.hcontig_054_001.76,2778,2925,2982,53,222,110,62,62,53,318,833,370,795,606,764
evm.model.hcontig_054_001.73,0,0,0,3,4,0,1,0,0,0,1,0,0,0,0
evm.model.hcontig_054_001.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.110,1123,777,1132,18,35,10,128,174,104,628,1686,714,452,420,446
evm.model.hcontig_054_001.60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
evm.model.hcontig_054_001.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.38,1,0,0,1,8,4,0,1,0,2,1,0,0,0,0
evm.model.hcontig_054_001.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_054_001.35,1,3,3,0,0,0,0,0,0,0,0,2,8,11,3
evm.model.hcontig_054_001.34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_054_001.37,1,3,7,500,1118,319,0,0,0,75,97,13,1,0,1
evm.model.hcontig_054_001.36,0,1,0,64,164,44,6,0,7,56,188,106,0,1,0
evm.model.hcontig_054_001.58,2713,2925,3063,393,910,432,388,355,369,1293,4690,2197,1771,968,1433
evm.model.hcontig_054_001.53,9,16,20,2,20,3,0,1,0,10,8,3,27,28,37
evm.model.hcontig_054_001.52,0,4,4,8,16,3,4,2,2,10,13,3,4,4,3
evm.model.hcontig_054_001.51,2763,2369,2970,424,987,357,295,373,252,1541,4480,1692,855,683,842
evm.model.hcontig_054_001.57,0,0,0,11,52,26,2,5,7,11,27,15,0,0,0
evm.model.hcontig_054_001.56,516,604,623,761,1919,711,369,215,359,878,4333,2188,328,308,298
evm.model.hcontig_054_001.55,28,65,53,11,77,23,12,4,7,25,69,48,21,16,11
evm.model.hcontig_054_001.54,270,288,368,104,188,80,43,69,30,159,385,225,142,131,143
evm.model.hcontig_054_001.97,2,7,3,0,1,3,0,0,0,3,5,1,1,4,2
evm.model.hcontig_054_001.96,1820,1470,1913,313,814,296,142,239,123,829,2431,943,535,375,491
evm.model.hcontig_054_001.95,29,25,19,3,4,13,3,1,4,7,452,224,6,6,2
evm.model.hcontig_054_001.93,1,1,2,2,1,0,0,0,0,1,1,3,0,0,0
evm.model.hcontig_054_001.92,0,1,3,0,0,0,0,0,0,0,1,2,0,0,0
evm.model.hcontig_054_001.91,52,86,104,11,8,6,0,0,1,1,5,12,62,79,49
evm.model.hcontig_054_001.90,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0
evm.model.hcontig_054_001.28,2766,2353,2678,120,331,123,169,455,161,1947,3895,1263,2150,2726,2267
evm.model.hcontig_054_001.23,982,925,1194,198,490,157,155,221,127,724,2331,997,789,681,628
evm.model.hcontig_054_001.106,1109,1452,1705,3,16,7,3,1,5,56,85,20,653,395,546
evm.model.hcontig_054_001.94,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0
evm.model.hcontig_054_001.107,249,269,297,198,417,196,38,86,48,235,677,254,109,75,104
evm.model.hcontig_054_001.31,1,3,2,0,4,1,0,0,0,2,10,5,0,2,2
evm.model.hcontig_054_001.70,35,32,40,1,0,4,0,3,2,5,15,10,12,4,9
evm.model.hcontig_054_001.18,1508,1618,1700,99,216,95,50,144,70,506,1199,472,1247,1248,1205
evm.model.hcontig_054_001.19,2119,1929,2385,278,559,250,287,159,274,733,3446,1400,1041,918,921
evm.model.hcontig_054_001.14,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0
evm.model.hcontig_054_001.11,0,1,0,0,0,0,0,0,0,1,2,0,2,4,0
evm.model.hcontig_054_001.10,2293,1973,2482,254,651,204,276,295,260,767,2618,1313,1605,1055,1264
evm.model.hcontig_054_001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_001.30,0,1,0,2,1,1,0,0,0,0,15,3,0,0,0
evm.model.hcontig_054_001.33,0,0,0,1,15,8,0,0,0,1,6,4,0,0,0
evm.model.hcontig_054_005.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_054_005.2,40,21,36,0,0,0,1,3,3,15,85,26,21,16,11
evm.model.hcontig_054_005.1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
evm.model.hcontig_054_008.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_008.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_008.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_054_008.1,372,311,409,19,66,23,37,43,51,168,654,290,208,141,164
evm.model.hcontig_054_015.2,92,83,65,100,331,111,73,124,67,328,675,312,115,84,91
evm.model.hcontig_054_015.1,0,0,0,11,70,28,8,1,4,14,19,19,0,0,0
evm.model.hcontig_054_015.3,0,1,1,0,0,0,0,0,0,1,0,0,5,4,2
evm.model.hcontig_055_003.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_003.3,3,5,2,0,0,0,0,0,0,0,1,2,1,0,0
evm.model.hcontig_055_008.3,641,674,850,229,392,154,36,152,37,407,1171,473,340,342,313
evm.model.hcontig_055_008.2,75,71,85,23,83,19,3,9,5,41,107,42,39,33,22
evm.model.hcontig_055_008.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_008.7,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0
evm.model.hcontig_055_008.6,0,0,0,0,0,0,0,0,2,1,2,3,0,0,0
evm.model.hcontig_055_008.5,0,0,0,0,0,0,0,0,0,21,19,0,0,1,1
evm.model.hcontig_055_008.4,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0
evm.model.hcontig_055_009.22,1,1,0,928,2089,859,43,27,30,109,209,108,1,0,2
evm.model.hcontig_055_009.14,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
evm.model.hcontig_055_009.17,855,672,845,65,173,63,35,80,30,363,859,330,419,305,340
evm.model.hcontig_055_009.12,1766,1480,1650,134,340,111,111,242,103,624,2037,956,724,622,731
evm.model.hcontig_055_009.18,1476,1171,1507,133,435,129,517,351,523,1314,6298,3288,852,772,695
evm.model.hcontig_055_009.8,0,0,1,0,1,0,0,1,0,0,8,1,0,0,0
evm.model.hcontig_055_009.9,0,3,1,66,102,58,18,75,11,135,228,126,2,0,1
evm.model.hcontig_055_009.6,525,485,546,23,66,28,7,12,8,61,221,91,1230,935,940
evm.model.hcontig_055_009.7,1033,989,1162,22,106,47,62,126,66,292,700,306,694,623,715
evm.model.hcontig_055_009.4,627,584,596,68,175,75,59,61,66,273,623,334,358,279,287
evm.model.hcontig_055_009.5,3314,3268,3624,3764,8270,3149,288,642,280,1873,4103,1527,2107,2228,1808
evm.model.hcontig_055_009.2,19,17,13,43820,100861,39237,275,515,280,2938,5958,1438,0,0,1
evm.model.hcontig_055_009.3,525,452,510,155,335,147,56,82,58,301,763,343,316,275,286
evm.model.hcontig_055_009.1,6,9,10,35,88,30,0,0,0,2,9,1,680,962,757
evm.model.hcontig_055_009.23,1466,1574,1625,271,655,245,118,159,114,529,1584,732,569,512,565
evm.model.hcontig_055_009.49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
evm.model.hcontig_055_009.50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
evm.model.hcontig_055_009.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_009.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_009.54,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0
evm.model.hcontig_055_009.56,63,38,63,2,4,0,4,8,4,29,146,60,20,10,19
evm.model.hcontig_055_009.38,192,225,260,1,5,5,10,5,13,23,99,45,39,26,37
evm.model.hcontig_055_009.39,1018,1038,1287,135,398,120,155,235,129,653,2396,1045,591,576,535
evm.model.hcontig_055_009.37,1,10,5,60,148,68,3,0,3,3,39,25,2,1,0
evm.model.hcontig_055_009.35,2,3,0,11,51,12,2,5,4,278,339,104,4,1,2
evm.model.hcontig_055_009.32,31,45,42,3,8,7,3,2,1,8,39,21,37,21,28
evm.model.hcontig_055_009.30,105,82,133,4,24,15,21,19,22,101,273,145,57,32,50
evm.model.hcontig_055_009.31,380,276,369,33,109,57,50,43,59,262,867,497,132,71,131
evm.model.hcontig_055_009.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_009.10,4,6,14,1,13,2,2,5,3,60,470,161,6,7,7
evm.model.hcontig_055_009.11,15921,16514,16901,48,120,51,148,324,144,1172,2720,1049,3826,2638,3988
evm.model.hcontig_055_009.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_009.19,68,133,107,316,535,188,3989,10652,4322,11851,13639,34284,14,11,1
evm.model.hcontig_055_009.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_009.47,9,11,15,14,37,17,35,2,43,13,76,76,4,7,8
evm.model.hcontig_055_009.46,239,284,309,306,628,332,304,231,277,848,2177,1178,1444,602,1080
evm.model.hcontig_055_009.45,1395,1316,1479,248,780,251,102,262,90,745,2115,715,1330,1543,1291
evm.model.hcontig_055_009.44,3256,2908,2855,114,188,78,89,110,64,881,2848,895,1047,861,1043
evm.model.hcontig_055_009.43,3,4,3,277,596,244,27,11,39,32,213,232,1,1,2
evm.model.hcontig_055_009.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_009.40,3,0,0,28,50,24,10,1,8,10,20,32,1,2,0
evm.model.hcontig_055_009.27,0,1,2,1,0,0,0,0,0,0,3,3,1,1,0
evm.model.hcontig_055_009.20,275,450,531,1046,1737,576,4606,14510,4887,17035,23125,36059,25,21,15
evm.model.hcontig_055_009.29,17,19,23,2,3,2,14,7,9,23,102,56,16,10,17
evm.model.hcontig_055_009.25,1834,1582,1846,191,500,167,81,205,82,588,1073,465,1076,887,917
evm.model.hcontig_055_009.24,2574,2528,2806,76,251,96,48,72,44,348,819,286,1288,983,1195
evm.model.hcontig_055_009.21,1464,1598,1713,141,357,122,293,271,244,795,2208,1164,1128,806,1063
evm.model.hcontig_055_009.36,0,1,1,216,625,227,6,1,1,89,116,13,1,2,0
evm.model.hcontig_055_009.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_010.4,28,21,22,60,213,77,0,0,0,222,193,1,14,14,13
evm.model.hcontig_055_010.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_010.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_055_010.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_010.8,42,40,54,1,3,0,4,3,2,17,94,32,11,6,12
evm.model.hcontig_055_012.6,145757,134773,139340,173,802,702,17,12,22,1945,646,26,134110,134319,111751
evm.model.hcontig_055_012.7,71879,66836,70258,185,677,566,22,355,28,6338,2603,133,90813,95689,77337
evm.model.hcontig_055_012.4,1,3,6,37,73,21,3,0,0,635,599,6,3,3,3
evm.model.hcontig_055_012.5,2132,2223,2452,6168,16554,5470,1547,2778,1523,7795,25115,8250,1461,1349,1300
evm.model.hcontig_055_012.52,4669,3798,4663,34,113,50,49,53,30,188,1163,528,1537,1193,1555
evm.model.hcontig_055_012.2,26413,20239,22990,496,1029,339,2,2,4,94,301,42,10343,9129,8897
evm.model.hcontig_055_012.9,5,11,12,18792,39297,15307,1135,1323,1222,2474,5140,3729,1,1,1
evm.model.hcontig_055_012.13,0,0,0,0,1,2,1,0,0,1,1,2,0,0,0
evm.model.hcontig_055_012.3,275,161,161,360,903,311,41,13,36,81,492,396,135,128,160
evm.model.hcontig_055_012.1,2751,2000,3041,367,1288,305,173,344,159,1099,4965,2477,731,437,645
evm.model.hcontig_055_012.15,0,0,0,0,3,0,1,0,0,3,7,7,0,0,0
evm.model.hcontig_055_012.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_012.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_012.42,23,33,41,450,1154,501,54,22,42,95,470,336,3,1,2
evm.model.hcontig_055_012.44,21,42,33,251,601,207,24,20,24,777,4001,1026,3,6,4
evm.model.hcontig_055_012.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_055_012.38,1,0,0,1,4,2,0,1,0,0,3,0,0,0,0
evm.model.hcontig_055_012.39,489590,544773,545156,67,602,580,22,18,21,87,188,78,157600,134542,155446
evm.model.hcontig_055_012.43,1,3,6,120,192,22,3,11,1,428,995,186,2,5,5
evm.model.hcontig_055_012.47,151,162,197,0,3,2,9,8,9,87,250,83,51,47,58
evm.model.hcontig_055_012.45,0,0,1,0,0,0,0,0,1,0,12,7,0,0,0
evm.model.hcontig_055_012.67,1,6,3,1,4,2,0,1,0,0,3,3,1,2,2
evm.model.hcontig_055_012.76,0,0,1,0,2,0,0,0,0,1,1,0,1,1,1
evm.model.hcontig_055_012.77,330,287,403,378,876,333,102,79,82,240,1039,424,323,188,246
evm.model.hcontig_055_012.70,33,18,28,86,357,108,0,0,0,1162,1069,9,17,12,21
evm.model.hcontig_055_012.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_012.60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_055_012.56,2391,2010,2582,119,322,111,57,135,56,332,704,337,1026,971,973
evm.model.hcontig_055_012.50,0,1,0,0,1,0,0,0,1,1,11,2,0,1,0
evm.model.hcontig_055_012.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_012.53,2267,1758,1855,2537,4526,1840,2099,3168,1877,7035,30746,10589,7617,9415,6541
evm.model.hcontig_055_012.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_012.10,4683,3727,4571,461,1206,439,396,740,344,2045,5646,2441,3610,3786,3150
evm.model.hcontig_055_012.11,2479,2070,2466,222,481,209,135,225,151,777,1840,667,1242,1013,1257
evm.model.hcontig_055_012.17,0,0,0,155,307,146,45,36,32,80,156,130,0,0,0
evm.model.hcontig_055_012.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_012.73,1059,978,1082,195,464,168,61,80,41,318,1571,770,392,303,338
evm.model.hcontig_055_012.61,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
evm.model.hcontig_055_012.89,576,651,543,729,1675,658,172,289,160,748,2073,935,333,251,257
evm.model.hcontig_055_012.88,824,730,995,68,170,66,100,215,80,518,1392,518,346,288,309
evm.model.hcontig_055_012.87,1670,1491,1816,51,105,48,10,19,9,88,220,62,1530,1837,1611
evm.model.hcontig_055_012.86,2721,1913,2598,203,503,163,304,308,287,1241,4170,2109,992,986,952
evm.model.hcontig_055_012.85,4762,4423,5077,205,693,227,24,76,23,1154,2118,324,1254,887,1470
evm.model.hcontig_055_012.84,3819,4944,4948,7,35,24,1,2,4,118,160,18,3937,3426,3812
evm.model.hcontig_055_012.83,754,712,775,274,787,317,629,314,634,1529,6039,3178,308,199,244
evm.model.hcontig_055_012.82,95,197,192,100,199,55,27,93,31,685,779,169,224,199,227
evm.model.hcontig_055_012.81,2737,2171,2778,336,745,254,205,452,185,1287,5326,2509,751,573,805
evm.model.hcontig_055_012.80,1610,1371,1724,122,274,94,51,116,47,420,2057,732,395,285,463
evm.model.hcontig_055_012.55,760,1191,1184,91,234,30,328,2027,364,2480,6541,1881,212,197,210
evm.model.hcontig_055_012.57,1074,1054,1188,73,242,81,67,119,71,520,1561,602,627,506,598
evm.model.hcontig_055_012.78,4789,5143,5257,580,2027,682,471,862,429,2287,6982,3417,1664,1512,1662
evm.model.hcontig_055_012.74,90,177,141,0,4,1,3,0,2,34,134,9,27,9,15
evm.model.hcontig_055_012.58,297,201,234,56,109,58,4,7,3,37,50,50,101,86,99
evm.model.hcontig_055_012.21,773,710,890,109,264,108,17,127,25,343,946,370,353,318,330
evm.model.hcontig_055_012.20,79,78,89,13,63,26,6,10,2,29,85,47,42,45,38
evm.model.hcontig_055_012.23,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
evm.model.hcontig_055_012.22,1,0,0,0,0,0,0,1,0,12,16,1,0,0,0
evm.model.hcontig_055_012.25,2416,2421,2318,620,2001,700,545,776,425,2728,7886,3386,959,1000,833
evm.model.hcontig_055_012.24,0,0,1,17,40,9,10,7,6,39,111,16,0,0,0
evm.model.hcontig_055_012.27,2121,1611,2127,128,391,117,107,113,90,586,1456,663,618,450,590
evm.model.hcontig_055_012.26,0,0,0,4,26,5,1,0,1,4,11,2,0,0,0
evm.model.hcontig_055_012.29,771,759,863,169,368,164,74,139,68,417,1015,458,522,455,483
evm.model.hcontig_055_012.28,2458,2543,2773,645,1683,639,265,560,236,1155,2800,1184,2661,2292,2128
evm.model.hcontig_055_012.54,25,34,28,1421,1628,144,313,27441,320,17598,10482,4311,9,7,19
evm.model.hcontig_055_012.66,384,415,445,301,831,262,135,623,115,1388,2579,1218,324,210,324
evm.model.hcontig_055_012.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_055_012.32,10,23,28,0,0,0,0,1,0,0,3,2,36,23,38
evm.model.hcontig_055_012.30,0,0,1,3,2,2,0,0,0,0,0,0,0,0,1
evm.model.hcontig_055_012.41,1183,1242,1572,360,660,282,148,228,135,696,1789,751,614,573,592
evm.model.hcontig_055_012.40,1582,1339,1600,556,1255,509,345,567,328,1908,5611,2184,688,670,612
evm.model.hcontig_055_012.36,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0
evm.model.hcontig_055_012.79,3,3,7,29,75,24,4,1,3,9,25,11,1,1,1
evm.model.hcontig_055_012.75,0,0,0,2,0,1,0,0,2,1,5,9,0,0,0
evm.model.hcontig_055_012.46,3418,3622,3938,25,95,48,61,205,52,468,1048,534,1966,1784,1770
evm.model.hcontig_055_012.49,348,315,347,30,94,41,11,17,16,105,330,131,94,102,108
evm.model.hcontig_055_012.48,247,201,251,2,10,7,5,6,6,71,235,91,70,70,53
evm.model.hcontig_055_012.14,1,1,2,3,3,3,2,0,1,1,9,5,0,1,0
evm.model.hcontig_055_012.16,0,0,0,2,9,4,7,4,11,7,12,13,0,0,0
evm.model.hcontig_056_007.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_056_007.99,1660,1588,1716,608,1962,746,351,349,325,946,3563,1594,1579,1064,1284
evm.model.hcontig_056_007.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_056_007.103,5,7,5,28,97,21,4,0,2,10,32,12,9,6,13
evm.model.hcontig_056_007.71,0,0,0,1,6,9,9,1,8,6,591,329,0,0,0
evm.model.hcontig_056_007.79,2070,1721,2235,408,968,408,181,246,147,869,3450,1765,788,724,785
evm.model.hcontig_056_007.78,9,5,2,43,106,28,3,1,4,570,881,227,7,9,16
evm.model.hcontig_056_007.104,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1
evm.model.hcontig_056_007.39,2,2,0,59,173,161,17,2,28,65,8209,3304,0,2,0
evm.model.hcontig_056_007.38,384,366,429,74,132,48,63,99,58,336,874,391,118,77,123
evm.model.hcontig_056_007.88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_056_007.83,726,652,654,2,13,10,11,6,6,53,214,68,287,252,293
evm.model.hcontig_056_007.85,1242,1281,1268,298,581,205,118,122,92,516,1580,649,713,482,616
evm.model.hcontig_056_007.105,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0
evm.model.hcontig_056_007.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_056_007.95,107,71,139,21,63,20,5,13,5,69,374,119,68,31,42
evm.model.hcontig_056_007.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_056_007.91,4,7,7,2,3,0,0,1,0,2,3,5,7,1,5
evm.model.hcontig_056_007.19,1650,1711,2043,36,127,79,97,344,99,1861,7191,2442,456,350,380
evm.model.hcontig_056_007.44,891,752,942,48,145,67,55,48,46,307,2189,834,458,434,375
evm.model.hcontig_056_007.8,808,853,1128,20,33,10,62,107,58,456,2568,974,474,363,370
evm.model.hcontig_056_007.26,1804,1605,1860,532,1567,504,487,657,428,1773,5984,2707,1146,1177,1113
evm.model.hcontig_056_007.27,227,167,212,182,565,220,251,433,256,1502,4525,1930,183,79,141
evm.model.hcontig_056_007.2,875,875,1059,188,448,149,82,199,71,489,1089,371,503,427,469
evm.model.hcontig_056_007.22,0,0,0,31,30,8,2,0,2,6,20,4,0,0,0
evm.model.hcontig_056_007.23,2,5,4,47,135,38,1,0,3,4668,4387,413,2,0,4
evm.model.hcontig_056_007.20,1002,835,1009,361,903,322,144,586,134,1545,2593,707,2929,3379,2662
evm.model.hcontig_056_007.24,0,5,3,15,39,12,1,0,0,619,420,18,5,6,7
evm.model.hcontig_056_007.25,5,11,21,142,487,161,14,10,13,103,402,145,1,1,3
evm.model.hcontig_056_007.28,2,10,5,413,960,440,55,11,39,142,745,294,6,3,6
evm.model.hcontig_056_007.29,103,114,121,70,130,67,15,9,14,90,285,150,23,17,25
evm.model.hcontig_056_007.4,10,16,26,205,536,184,34,30,32,115,183,78,2,0,0
evm.model.hcontig_056_007.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_056_007.81,1749,1680,2003,399,1023,387,374,382,377,1469,4212,1873,1479,1065,1282
evm.model.hcontig_056_007.82,6,7,4,1,2,1,0,0,1,1,4,1,1,2,1
evm.model.hcontig_056_007.54,1055,863,1086,333,696,328,303,322,269,965,3204,1414,597,316,516
evm.model.hcontig_056_007.66,1095,944,1206,81,203,55,110,144,106,631,2087,890,902,884,786
evm.model.hcontig_056_007.67,2211,1911,2515,16,70,26,112,158,126,743,3763,1611,776,683,716
evm.model.hcontig_056_007.64,642,601,701,190,447,231,175,136,173,567,1518,743,241,217,247
evm.model.hcontig_056_007.65,601,652,644,85,185,92,127,65,113,320,1053,548,136,103,138
evm.model.hcontig_056_007.62,12,7,5,5,22,14,2,1,4,30,83,30,1,0,2
evm.model.hcontig_056_007.63,4277,4147,4628,130,313,119,72,130,65,313,923,696,852,707,1009
evm.model.hcontig_056_007.60,16,81,103,6,26,13,3,0,3,0,166,81,0,1,0
evm.model.hcontig_056_007.61,3813,3274,3758,580,1496,560,395,388,361,2156,9943,3780,1847,1477,1856
